id_movimentacao;id_produto;data_movimentacao;quantidade;tipo;valor_total
9402;17;2025-12-12 00:00:00;158;S;93170.52
9403;15;2026-02-08 00:00:00;15;S;1511.12
9404;24;2024-09-13 00:00:00;145;S;77201.12
9405;35;2024-10-21 00:00:00;169;S;16145.95
9406;45;2026-04-12 00:00:00;30;S;3042.42
9407;8;2024-08-15 00:00:00;21;S;11457.17
9408;44;2025-05-06 00:00:00;157;E;29394.35
9409;42;2025-06-17 00:00:00;95;S;38944.63
9410;13;2024-06-16 00:00:00;18;S;3360.01
9411;22;2026-05-31 00:00:00;24;S;16163.43
9412;17;2025-11-15 00:00:00;63;S;45734.89
9413;26;2024-09-30 00:00:00;29;S;12082.55
9414;29;2024-06-10 00:00:00;18;S;7868.07
9415;35;2025-10-17 00:00:00;159;S;17200.69
9416;21;2025-07-18 00:00:00;176;E;62458.81
9417;6;2024-06-17 00:00:00;12;S;1899.56
9418;38;2026-05-15 00:00:00;23;S;16635.12
9419;35;2025-05-06 00:00:00;63;S;5946.64
9420;25;2026-06-16 00:00:00;242;S;91394.9
9421;13;2025-10-01 00:00:00;53;S;8979.47
9422;47;2026-06-19 00:00:00;275;E;135597.27
9423;18;2024-09-14 00:00:00;30;S;3896.81
9424;43;2024-07-13 00:00:00;22;S;4797.95
9425;8;2025-09-02 00:00:00;28;S;16840.56
9426;5;2024-08-28 00:00:00;41;S;9824.12
9427;1;2024-10-29 00:00:00;58;S;5277.87
9428;44;2025-02-10 00:00:00;229;E;47378.1
9429;15;2024-07-09 00:00:00;68;S;5941.14
9430;39;2024-09-20 00:00:00;67;S;33676.6
9431;48;2026-01-21 00:00:00;14;S;1002.44
9432;12;2026-01-11 00:00:00;210;E;63736.77
9433;18;2024-07-22 00:00:00;20;S;2470.75
9434;29;2024-12-04 00:00:00;305;E;140516.14
9435;30;2026-06-05 00:00:00;299;E;60223.25
9436;10;2025-12-21 00:00:00;18;S;3082.47
9437;15;2026-02-21 00:00:00;215;E;24655.47
9438;2;2024-08-19 00:00:00;21;S;14220.95
9439;9;2025-10-16 00:00:00;14;S;1776.1
9440;46;2024-09-15 00:00:00;20;S;11166.64
9441;38;2025-08-17 00:00:00;84;S;49181.18
9442;10;2024-06-17 00:00:00;78;S;12958.19
9443;50;2026-03-12 00:00:00;13;S;6086.32
9444;9;2024-09-25 00:00:00;260;E;34705.08
9445;32;2025-01-04 00:00:00;4;S;2416.19
9446;7;2024-12-13 00:00:00;57;S;39748.58
9447;17;2026-01-03 00:00:00;10;S;6928.53
9448;20;2025-09-05 00:00:00;12;S;8675.16
9449;3;2025-09-18 00:00:00;82;S;47505.96
9450;10;2025-12-16 00:00:00;546;E;87073.25
9451;11;2025-12-10 00:00:00;536;E;376166.09
9452;13;2025-02-18 00:00:00;248;E;47774.68
9453;1;2026-06-17 00:00:00;211;E;17069.02
9454;5;2024-09-19 00:00:00;97;S;30067.39
9455;5;2025-01-23 00:00:00;34;S;8767.58
9456;22;2025-06-08 00:00:00;103;S;64661.88
9457;24;2025-09-07 00:00:00;257;E;182083.99
9458;4;2025-10-10 00:00:00;43;S;21517.77
9459;39;2025-05-31 00:00:00;36;S;15149.8
9460;16;2025-08-28 00:00:00;228;E;89567.84
9461;43;2025-01-08 00:00:00;14;S;3231.32
9462;37;2025-02-01 00:00:00;4;S;2058.66
9463;24;2025-10-15 00:00:00;165;S;104532.34
9464;16;2025-03-07 00:00:00;32;S;12135.06
9465;2;2026-01-09 00:00:00;96;E;60212.5
9466;34;2024-11-05 00:00:00;88;S;15846.13
9467;40;2025-11-03 00:00:00;83;S;43009.76
9468;47;2025-08-14 00:00:00;28;S;14626.72
9469;1;2026-02-11 00:00:00;41;S;3564.94
9470;17;2025-08-10 00:00:00;246;E;167967.14
9471;39;2024-06-14 00:00:00;41;S;19338.22
9472;33;2024-07-06 00:00:00;104;E;18297.39
9473;15;2024-11-18 00:00:00;73;S;8714.58
9474;6;2025-03-26 00:00:00;35;S;6525.68
9475;28;2024-10-08 00:00:00;60;S;29142.16
9476;1;2026-03-29 00:00:00;23;S;1863.93
9477;27;2025-08-29 00:00:00;90;S;22573.37
9478;8;2025-02-20 00:00:00;29;S;16979.01
9479;43;2024-10-14 00:00:00;24;S;5592.75
9480;39;2025-10-30 00:00:00;94;S;45096.23
9481;27;2025-05-30 00:00:00;183;S;43380.57
9482;23;2024-06-25 00:00:00;552;E;288720.86
9483;45;2024-12-03 00:00:00;53;S;5374.17
9484;41;2026-02-02 00:00:00;80;S;55023.18
9485;41;2025-12-18 00:00:00;695;E;416134.35
9486;41;2025-01-05 00:00:00;247;E;138162.9
9487;9;2025-02-26 00:00:00;74;S;9981.21
9488;49;2024-08-18 00:00:00;91;E;33047.19
9489;28;2025-01-29 00:00:00;32;S;12441.85
9490;44;2026-02-26 00:00:00;308;E;72189.44
9491;34;2025-04-29 00:00:00;125;S;19911.95
9492;16;2026-03-11 00:00:00;62;S;23010.48
9493;27;2025-05-02 00:00:00;208;S;59570.89
9494;34;2026-03-31 00:00:00;48;S;8837.12
9495;3;2025-06-08 00:00:00;417;E;212283.59
9496;8;2025-06-11 00:00:00;25;S;17225.3
9497;20;2026-01-08 00:00:00;14;S;8767.24
9498;25;2025-03-09 00:00:00;64;S;25295.49
9499;1;2026-02-03 00:00:00;15;S;1356.79
9500;15;2025-11-18 00:00:00;17;S;1873.74
9501;45;2024-12-18 00:00:00;64;S;7959.06
9502;28;2025-06-04 00:00:00;5;S;1886.52
9503;7;2024-12-23 00:00:00;59;S;42265.43
9504;47;2025-08-03 00:00:00;16;S;7408.4
9505;37;2026-03-19 00:00:00;50;S;26366.29
9506;10;2025-03-24 00:00:00;353;E;61150.8
9507;22;2024-06-30 00:00:00;20;S;12011.47
9508;4;2024-11-14 00:00:00;36;S;15909.06
9509;31;2024-08-11 00:00:00;18;S;10121.87
9510;29;2025-06-18 00:00:00;24;S;10553.08
9511;37;2025-05-02 00:00:00;38;S;15487.74
9512;42;2026-01-24 00:00:00;26;S;12408.48
9513;43;2026-01-29 00:00:00;37;S;7920.4
9514;16;2025-01-11 00:00:00;8;S;3702.04
9515;33;2025-01-03 00:00:00;33;S;5606.52
9516;20;2024-08-10 00:00:00;17;S;11442.47
9517;29;2025-01-22 00:00:00;146;E;85227.96
9518;32;2025-10-22 00:00:00;35;S;19806.4
9519;18;2025-04-16 00:00:00;192;E;24952.64
9520;41;2025-03-18 00:00:00;34;S;21249.11
9521;34;2024-10-26 00:00:00;91;S;15696.74
9522;29;2025-07-02 00:00:00;24;S;13612.05
9523;32;2025-11-20 00:00:00;313;E;228276.86
9524;17;2025-04-30 00:00:00;131;S;94295.1
9525;9;2025-10-09 00:00:00;64;S;9354.38
9526;6;2024-09-26 00:00:00;140;E;20289.35
9527;5;2025-07-20 00:00:00;216;E;66280.32
9528;9;2025-02-24 00:00:00;20;S;2739.79
9529;35;2025-10-09 00:00:00;907;E;82933.72
9530;19;2026-04-04 00:00:00;12;S;3381.65
9531;13;2025-04-26 00:00:00;256;E;42004.84
9532;18;2024-10-19 00:00:00;160;E;23270.03
9533;48;2026-02-11 00:00:00;265;E;19285.94
9534;4;2025-07-02 00:00:00;19;S;9836.68
9535;42;2026-03-08 00:00:00;287;E;119693.85
9536;32;2024-10-23 00:00:00;22;S;15557.92
9537;11;2025-02-17 00:00:00;14;S;8140.95
9538;30;2025-05-06 00:00:00;28;S;6004.83
9539;49;2024-12-15 00:00:00;93;S;40324.39
9540;42;2024-10-12 00:00:00;42;S;20660.93
9541;24;2025-04-17 00:00:00;98;S;53276.74
9542;13;2025-11-24 00:00:00;670;E;119548.16
9543;49;2025-02-22 00:00:00;39;S;19177.95
9544;21;2026-04-14 00:00:00;599;E;168508.56
9545;9;2025-04-20 00:00:00;255;E;32946.59
9546;2;2024-09-19 00:00:00;25;S;15969.11
9547;1;2025-07-17 00:00:00;93;S;7561.26
9548;46;2025-12-10 00:00:00;244;S;112962.16
9549;13;2025-10-29 00:00:00;75;S;14472.31
9550;3;2025-12-01 00:00:00;47;S;26436.89
9551;22;2025-07-20 00:00:00;224;E;167586.49
9552;29;2024-08-20 00:00:00;17;S;7449.65
9553;31;2024-09-20 00:00:00;34;S;20619.83
9554;5;2025-01-19 00:00:00;28;S;7229.48
9555;49;2025-06-20 00:00:00;84;S;35968.75
9556;16;2024-09-14 00:00:00;3;S;1526.23
9557;21;2024-10-15 00:00:00;76;S;26158.59
9558;25;2024-07-28 00:00:00;16;S;6632.01
9559;1;2025-06-20 00:00:00;123;S;8999.11
9560;36;2025-10-19 00:00:00;68;S;28325.97
9561;19;2025-02-11 00:00:00;57;S;17891.29
9562;41;2025-08-03 00:00:00;52;S;30637.91
9563;33;2025-08-27 00:00:00;30;S;5427.34
9564;39;2024-08-27 00:00:00;63;S;34897.23
9565;29;2025-09-14 00:00:00;5;S;2730.66
9566;23;2026-05-24 00:00:00;730;E;367291.49
9567;21;2024-08-31 00:00:00;43;S;13155.78
9568;23;2024-06-29 00:00:00;13;S;7790.37
9569;47;2026-03-14 00:00:00;36;S;15077.94
9570;18;2025-01-24 00:00:00;5;S;629.46
9571;40;2025-11-13 00:00:00;602;E;303323.13
9572;35;2026-02-08 00:00:00;116;S;14274.21
9573;6;2024-09-07 00:00:00;29;S;5004.33
9574;39;2025-01-05 00:00:00;31;S;15005.12
9575;24;2026-05-28 00:00:00;245;S;127911.68
9576;2;2025-08-30 00:00:00;127;E;80184.27
9577;25;2025-12-07 00:00:00;155;S;72691.64
9578;26;2025-11-15 00:00:00;22;S;9738.87
9579;3;2024-11-23 00:00:00;57;S;29017.73
9580;33;2025-05-10 00:00:00;137;E;24984.06
9581;43;2025-09-28 00:00:00;108;E;23914.25
9582;16;2025-08-02 00:00:00;11;S;5173.45
9583;14;2026-02-17 00:00:00;9;S;4368.9
9584;3;2024-06-02 00:00:00;52;S;28298.64
9585;50;2025-10-14 00:00:00;30;S;14341.0
9586;36;2026-03-29 00:00:00;58;S;20644.64
9587;29;2025-03-04 00:00:00;96;E;45196.47
9588;26;2026-05-11 00:00:00;48;S;23267.91
9589;41;2025-11-30 00:00:00;226;S;128481.58
9590;19;2025-10-16 00:00:00;11;S;3803.38
9591;14;2024-06-10 00:00:00;14;S;7231.53
9592;14;2026-01-02 00:00:00;220;E;109426.51
9593;18;2024-06-30 00:00:00;29;S;4031.31
9594;2;2025-07-24 00:00:00;79;E;51303.43
9595;1;2026-02-15 00:00:00;39;S;3184.02
9596;32;2025-08-17 00:00:00;149;E;94466.28
9597;41;2025-08-11 00:00:00;69;S;39785.29
9598;38;2025-10-27 00:00:00;47;S;28056.41
9599;3;2025-09-11 00:00:00;88;S;45200.58
9600;23;2024-08-20 00:00:00;296;E;173446.71
9601;37;2025-12-28 00:00:00;28;S;14905.88
9602;28;2025-06-10 00:00:00;128;E;65866.6
9603;19;2026-05-03 00:00:00;22;S;6717.98
9604;4;2024-07-02 00:00:00;17;S;8427.97
9605;35;2025-04-25 00:00:00;34;S;4239.01
9606;46;2025-06-29 00:00:00;39;S;22737.01
9607;39;2024-06-03 00:00:00;262;E;127339.88
9608;33;2026-05-30 00:00:00;45;S;7192.1
9609;19;2025-08-13 00:00:00;33;S;8904.89
9610;11;2025-07-28 00:00:00;330;E;195852.78
9611;19;2026-01-31 00:00:00;25;S;8263.92
9612;16;2026-03-24 00:00:00;39;S;19659.73
9613;33;2026-03-04 00:00:00;157;E;24998.02
9614;9;2024-08-30 00:00:00;33;S;3830.03
9615;36;2026-04-08 00:00:00;64;S;21962.91
9616;22;2024-11-01 00:00:00;62;S;42350.34
9617;2;2024-10-11 00:00:00;161;E;101679.92
9618;31;2024-09-15 00:00:00;66;E;40947.51
9619;35;2025-11-27 00:00:00;657;E;70369.46
9620;37;2026-01-20 00:00:00;38;S;17782.6
9621;31;2024-11-02 00:00:00;120;E;72433.66
9622;13;2024-10-01 00:00:00;82;S;13426.25
9623;4;2024-12-26 00:00:00;35;S;16698.12
9624;11;2025-06-07 00:00:00;54;S;34371.75
9625;37;2024-08-01 00:00:00;90;E;45265.54
9626;34;2026-03-15 00:00:00;497;E;83635.62
9627;16;2025-09-30 00:00:00;201;E;99693.5
9628;6;2024-11-01 00:00:00;136;E;25705.61
9629;30;2026-06-22 00:00:00;266;E;61288.45
9630;37;2024-08-05 00:00:00;94;E;41701.81
9631;44;2025-11-01 00:00:00;78;S;17768.06
9632;37;2024-07-13 00:00:00;13;S;6541.09
9633;23;2025-05-22 00:00:00;37;S;24026.31
9634;47;2026-04-25 00:00:00;216;E;92167.3
9635;2;2025-03-04 00:00:00;54;S;37700.61
9636;11;2024-09-19 00:00:00;261;E;201780.89
9637;43;2025-02-09 00:00:00;62;E;12993.88
9638;24;2025-03-17 00:00:00;240;E;135918.21
9639;33;2026-03-20 00:00:00;30;S;5504.34
9640;21;2025-06-25 00:00:00;50;S;14953.53
9641;38;2024-12-02 00:00:00;138;S;96180.81
9642;6;2026-06-07 00:00:00;38;S;6826.39
9643;37;2025-07-18 00:00:00;43;S;22415.5
9644;19;2025-07-28 00:00:00;16;S;4700.3
9645;41;2025-02-28 00:00:00;35;S;20842.45
9646;40;2024-12-22 00:00:00;67;S;31629.88
9647;20;2026-04-16 00:00:00;33;S;18445.38
9648;16;2025-06-30 00:00:00;34;S;17179.84
9649;16;2024-06-13 00:00:00;11;S;5533.71
9650;28;2026-03-26 00:00:00;50;S;21168.48
9651;34;2026-02-11 00:00:00;163;S;26250.97
9652;37;2026-04-25 00:00:00;37;S;18838.06
9653;19;2024-06-12 00:00:00;40;S;12073.51
9654;12;2026-04-10 00:00:00;77;S;26646.31
9655;38;2026-05-01 00:00:00;155;S;96493.57
9656;47;2025-08-14 00:00:00;188;E;76824.3
9657;17;2025-07-10 00:00:00;155;S;91141.67
9658;16;2024-10-29 00:00:00;234;E;104744.14
9659;43;2026-06-21 00:00:00;35;S;8455.0
9660;50;2025-04-27 00:00:00;18;S;9561.71
9661;20;2025-12-29 00:00:00;23;S;15873.75
9662;45;2025-04-09 00:00:00;39;S;3992.83
9663;20;2025-06-14 00:00:00;20;S;12393.32
9664;37;2025-12-03 00:00:00;51;S;22669.54
9665;36;2026-05-01 00:00:00;40;S;15668.15
9666;45;2024-10-26 00:00:00;62;E;6214.92
9667;20;2026-02-09 00:00:00;13;S;8239.99
9668;8;2024-11-27 00:00:00;50;S;33007.63
9669;48;2026-01-16 00:00:00;13;S;724.56
9670;45;2025-07-21 00:00:00;283;E;31827.23
9671;5;2026-03-24 00:00:00;80;S;19485.94
9672;41;2026-05-08 00:00:00;53;S;36705.93
9673;9;2025-08-21 00:00:00;62;S;8129.49
9674;22;2024-06-23 00:00:00;103;S;74595.02
9675;34;2025-09-07 00:00:00;135;S;26386.87
9676;2;2025-06-05 00:00:00;5;S;3206.51
9677;6;2025-02-12 00:00:00;11;S;2071.24
9678;30;2026-04-18 00:00:00;32;S;5728.15
9679;41;2025-01-15 00:00:00;44;S;27799.51
9680;8;2025-05-02 00:00:00;32;S;23023.49
9681;42;2024-06-19 00:00:00;430;E;187377.77
9682;48;2026-05-12 00:00:00;60;S;4069.25
9683;33;2026-03-10 00:00:00;38;S;6294.53
9684;10;2025-02-26 00:00:00;29;S;4421.94
9685;18;2025-10-07 00:00:00;290;E;36208.43
9686;33;2025-04-22 00:00:00;58;S;10552.49
9687;20;2025-12-22 00:00:00;67;S;41818.29
9688;4;2026-02-09 00:00:00;4;S;2284.51
9689;25;2025-03-31 00:00:00;887;E;353122.31
9690;11;2024-10-27 00:00:00;110;E;64123.83
9691;9;2026-05-21 00:00:00;19;S;2287.78
9692;40;2026-04-03 00:00:00;28;S;12026.21
9693;22;2025-05-27 00:00:00;102;S;66547.81
9694;40;2026-03-08 00:00:00;85;S;33583.61
9695;42;2025-01-28 00:00:00;213;E;89490.87
9696;30;2026-06-02 00:00:00;18;S;3559.34
9697;45;2024-06-27 00:00:00;144;E;19226.63
9698;18;2026-02-14 00:00:00;107;E;13721.0
9699;16;2026-02-05 00:00:00;184;E;76870.76
9700;8;2025-04-06 00:00:00;12;S;7466.71
9701;30;2025-06-17 00:00:00;198;E;37360.11
9702;47;2025-01-18 00:00:00;19;S;9942.16
9703;22;2024-08-05 00:00:00;87;S;56530.57
9704;18;2025-06-22 00:00:00;201;E;22370.08
9705;36;2026-02-10 00:00:00;56;S;24556.74
9706;26;2024-11-24 00:00:00;14;S;7482.04
9707;34;2026-04-08 00:00:00;552;E;104928.02
9708;17;2026-06-24 00:00:00;240;S;178465.23
9709;43;2024-07-21 00:00:00;143;E;31817.31
9710;22;2026-06-05 00:00:00;148;S;92510.51
9711;35;2025-12-28 00:00:00;117;S;11406.34
9712;31;2025-04-28 00:00:00;119;E;65997.49
9713;33;2024-12-13 00:00:00;121;E;23527.95
9714;18;2025-08-01 00:00:00;39;S;4279.52
9715;22;2025-05-04 00:00:00;233;E;131621.52
9716;39;2024-07-01 00:00:00;351;E;193873.25
9717;26;2025-10-25 00:00:00;8;S;3184.58
9718;18;2025-03-04 00:00:00;9;S;1259.69
9719;40;2025-01-10 00:00:00;14;S;6822.41
9720;20;2025-11-22 00:00:00;23;S;15143.99
9721;8;2026-06-05 00:00:00;266;E;182100.12
9722;28;2025-10-31 00:00:00;48;S;21652.4
9723;2;2024-07-16 00:00:00;232;E;147525.36
9724;27;2024-09-22 00:00:00;21;S;6056.92
9725;32;2026-01-19 00:00:00;29;S;17435.26
9726;39;2026-02-25 00:00:00;226;E;124102.81
9727;2;2026-01-29 00:00:00;34;S;21605.8
9728;35;2025-08-19 00:00:00;152;S;15403.64
9729;45;2025-08-31 00:00:00;27;S;2943.28
9730;33;2026-06-01 00:00:00;58;S;10947.68
9731;28;2025-07-01 00:00:00;56;S;26852.39
9732;49;2024-10-18 00:00:00;61;S;29282.77
9733;29;2025-12-10 00:00:00;57;S;27251.58
9734;27;2026-04-18 00:00:00;85;S;26499.47
9735;4;2026-02-09 00:00:00;243;E;109204.19
9736;28;2025-07-31 00:00:00;30;S;12970.55
9737;31;2025-08-21 00:00:00;14;S;9956.45
9738;2;2025-02-06 00:00:00;20;S;11688.94
9739;40;2024-10-07 00:00:00;176;E;73009.5
9740;29;2024-12-17 00:00:00;137;E;62990.4
9741;32;2025-08-04 00:00:00;29;S;18816.3
9742;43;2026-06-24 00:00:00;248;E;58633.63
9743;6;2025-03-21 00:00:00;22;S;3654.6
9744;47;2024-09-24 00:00:00;19;S;8921.97
9745;18;2025-09-22 00:00:00;52;S;7316.44
9746;31;2025-12-25 00:00:00;82;S;44473.94
9747;3;2024-07-25 00:00:00;207;E;113484.35
9748;17;2026-04-15 00:00:00;192;S;125851.04
9749;4;2025-08-23 00:00:00;10;S;5516.93
9750;37;2026-03-02 00:00:00;17;S;8645.75
9751;18;2024-10-06 00:00:00;25;S;3241.3
9752;42;2025-06-12 00:00:00;85;S;44960.37
9753;41;2025-12-13 00:00:00;303;E;171216.93
9754;36;2025-07-26 00:00:00;60;S;24726.04
9755;11;2025-11-19 00:00:00;625;E;405163.37
9756;7;2025-01-12 00:00:00;14;S;10895.1
9757;8;2025-02-06 00:00:00;30;S;20660.0
9758;42;2025-10-07 00:00:00;547;E;280412.21
9759;7;2024-11-24 00:00:00;11;S;7888.9
9760;16;2026-01-27 00:00:00;175;E;86579.78
9761;41;2025-12-01 00:00:00;244;E;128902.83
9762;26;2024-09-08 00:00:00;4;S;1929.43
9763;26;2026-04-29 00:00:00;33;S;13354.84
9764;50;2024-09-28 00:00:00;179;E;85508.88
9765;32;2025-10-08 00:00:00;248;E;149756.36
9766;39;2026-06-10 00:00:00;29;S;13260.77
9767;26;2025-05-25 00:00:00;13;S;6724.61
9768;37;2025-09-07 00:00:00;133;E;66882.66
9769;33;2026-03-30 00:00:00;275;E;42814.53
9770;5;2024-08-30 00:00:00;31;S;8863.14
9771;40;2025-04-28 00:00:00;74;S;30877.46
9772;6;2025-09-24 00:00:00;188;E;34916.27
9773;44;2025-12-13 00:00:00;17;S;3311.01
9774;26;2025-12-29 00:00:00;33;S;14824.28
9775;29;2026-01-25 00:00:00;5;S;2933.37
9776;31;2024-10-26 00:00:00;138;E;81128.65
9777;10;2025-02-03 00:00:00;57;S;10030.5
9778;14;2026-03-28 00:00:00;8;S;3208.38
9779;47;2025-01-26 00:00:00;48;E;24469.63
9780;32;2025-11-26 00:00:00;40;S;22654.93
9781;31;2024-08-26 00:00:00;30;S;16715.26
9782;40;2024-07-13 00:00:00;145;E;65986.54
9783;6;2025-08-12 00:00:00;40;S;6873.61
9784;20;2026-05-03 00:00:00;5;S;3021.23
9785;49;2024-08-06 00:00:00;71;S;25998.3
9786;41;2026-02-23 00:00:00;33;S;23510.86
9787;50;2024-09-24 00:00:00;101;S;49181.75
9788;38;2024-07-06 00:00:00;365;E;250859.49
9789;14;2025-07-06 00:00:00;6;S;3014.16
9790;19;2025-08-20 00:00:00;109;S;30408.94
9791;32;2025-04-09 00:00:00;7;S;4928.37
9792;7;2024-09-27 00:00:00;157;E;106746.95
9793;28;2024-10-30 00:00:00;192;E;98787.04
9794;20;2025-04-22 00:00:00;176;E;115341.0
9795;11;2026-03-29 00:00:00;28;S;17688.88
9796;11;2026-03-09 00:00:00;108;S;62236.6
9797;6;2025-05-09 00:00:00;252;E;39308.67
9798;32;2024-10-19 00:00:00;22;S;14557.08
9799;27;2025-09-15 00:00:00;595;E;159602.42
9800;43;2024-09-21 00:00:00;9;S;1881.43
9801;33;2025-01-31 00:00:00;8;S;1387.47
9802;30;2025-08-26 00:00:00;33;S;6549.06
9803;2;2025-06-08 00:00:00;19;S;11233.6
9804;25;2024-09-04 00:00:00;217;S;94901.74
9805;22;2025-09-22 00:00:00;903;E;604336.75
9806;47;2025-06-04 00:00:00;88;E;33741.97
9807;42;2026-02-21 00:00:00;18;S;9217.17
9808;43;2026-02-14 00:00:00;32;S;7734.13
9809;26;2025-12-16 00:00:00;228;E;115976.56
9810;46;2024-09-04 00:00:00;107;S;50654.28
9811;3;2024-11-29 00:00:00;68;S;41371.96
9812;4;2024-09-25 00:00:00;35;S;19741.89
9813;40;2026-01-31 00:00:00;21;S;10895.93
9814;49;2025-11-23 00:00:00;56;S;27979.04
9815;9;2025-12-10 00:00:00;101;S;15293.08
9816;31;2024-07-19 00:00:00;10;S;5874.31
9817;18;2025-01-07 00:00:00;21;S;2501.46
9818;18;2024-10-14 00:00:00;45;S;5408.05
9819;34;2026-02-12 00:00:00;1013;E;211882.34
9820;31;2025-03-19 00:00:00;229;E;163329.77
9821;35;2025-04-30 00:00:00;78;S;9494.07
9822;26;2024-09-22 00:00:00;31;S;16000.35
9823;41;2025-02-22 00:00:00;259;E;173614.77
9824;7;2025-03-18 00:00:00;460;E;286110.25
9825;17;2025-03-31 00:00:00;136;S;74356.63
9826;34;2024-06-25 00:00:00;42;S;7944.89
9827;37;2024-06-10 00:00:00;31;S;13510.99
9828;10;2026-05-25 00:00:00;74;S;13261.38
9829;9;2026-01-20 00:00:00;368;E;53292.1
9830;50;2026-05-19 00:00:00;353;E;206737.6
9831;5;2024-11-09 00:00:00;93;S;24714.98
9832;41;2026-01-16 00:00:00;77;S;41567.11
9833;10;2025-12-29 00:00:00;38;S;7455.83
9834;22;2024-07-22 00:00:00;33;S;21117.93
9835;7;2024-07-31 00:00:00;68;S;45478.08
9836;35;2026-01-17 00:00:00;123;S;11833.68
9837;10;2025-10-11 00:00:00;58;S;8562.11
9838;14;2026-02-26 00:00:00;42;S;17668.11
9839;4;2026-05-11 00:00:00;27;S;15144.1
9840;47;2026-03-25 00:00:00;81;E;34384.15
9841;12;2026-05-04 00:00:00;12;S;3410.97
9842;3;2025-01-20 00:00:00;93;S;45653.13
9843;42;2026-02-01 00:00:00;181;E;96989.66
9844;29;2025-04-05 00:00:00;29;S;13733.36
9845;6;2024-07-04 00:00:00;40;S;6017.58
9846;15;2025-08-30 00:00:00;11;S;1019.74
9847;50;2026-06-14 00:00:00;73;S;43534.29
9848;6;2024-08-09 00:00:00;25;S;4254.31
9849;22;2024-09-11 00:00:00;96;S;72077.53
9850;17;2025-03-25 00:00:00;147;S;109925.37
9851;37;2024-08-09 00:00:00;11;S;4506.06
9852;7;2026-05-07 00:00:00;122;S;78443.81
9853;12;2024-08-30 00:00:00;31;S;10104.78
9854;15;2025-05-18 00:00:00;40;S;4564.46
9855;22;2025-03-08 00:00:00;133;E;100685.56
9856;16;2026-04-12 00:00:00;161;E;75077.97
9857;20;2026-05-19 00:00:00;35;S;20557.71
9858;20;2026-05-22 00:00:00;141;E;99412.56
9859;19;2024-06-30 00:00:00;197;E;51148.31
9860;5;2025-10-01 00:00:00;42;S;10133.84
9861;30;2024-10-16 00:00:00;4;S;808.01
9862;36;2024-10-13 00:00:00;34;S;13940.34
9863;11;2025-11-25 00:00:00;1226;E;778966.46
9864;30;2025-04-19 00:00:00;8;S;1588.76
9865;1;2024-09-29 00:00:00;39;S;3311.18
9866;15;2026-04-26 00:00:00;27;S;2740.86
9867;27;2024-10-18 00:00:00;108;S;29391.68
9868;36;2025-09-28 00:00:00;82;S;31000.12
9869;39;2025-12-18 00:00:00;123;S;68443.15
9870;18;2024-11-22 00:00:00;110;S;16003.31
9871;23;2025-11-04 00:00:00;25;S;12894.47
9872;46;2025-01-30 00:00:00;81;S;42491.77
9873;32;2025-08-29 00:00:00;33;S;20496.53
9874;28;2025-09-12 00:00:00;40;S;16753.86
9875;35;2026-03-24 00:00:00;87;S;9278.53
9876;29;2026-06-04 00:00:00;59;S;31491.6
9877;35;2026-03-02 00:00:00;81;S;9193.82
9878;9;2026-04-19 00:00:00;59;S;6452.96
9879;6;2024-08-12 00:00:00;14;S;2673.67
9880;22;2026-06-17 00:00:00;128;S;82568.16
9881;13;2025-04-25 00:00:00;92;S;14853.54
9882;10;2025-10-18 00:00:00;79;S;12062.24
9883;37;2026-03-19 00:00:00;103;E;55338.16
9884;38;2025-02-19 00:00:00;114;S;85000.22
9885;17;2025-10-31 00:00:00;25;S;15985.64
9886;25;2026-04-20 00:00:00;973;E;437948.65
9887;4;2025-02-17 00:00:00;4;S;2044.08
9888;11;2026-04-24 00:00:00;482;E;280414.38
9889;6;2025-01-19 00:00:00;19;S;3355.64
9890;22;2025-01-19 00:00:00;332;E;241308.19
9891;3;2025-05-18 00:00:00;8;S;4173.62
9892;18;2025-07-30 00:00:00;16;S;2325.89
9893;34;2024-07-26 00:00:00;88;S;14465.67
9894;35;2024-10-18 00:00:00;51;S;5302.52
9895;3;2025-11-13 00:00:00;123;S;68272.25
9896;19;2024-10-12 00:00:00;21;S;7453.75
9897;44;2026-03-07 00:00:00;10;S;1965.9
9898;13;2025-03-10 00:00:00;35;S;6244.46
9899;25;2024-07-18 00:00:00;466;E;203832.43
9900;17;2026-05-24 00:00:00;16;S;10624.07
9901;19;2025-11-19 00:00:00;55;S;18772.67
9902;1;2025-10-20 00:00:00;94;S;8368.26
9903;43;2025-01-02 00:00:00;29;S;6917.83
9904;49;2024-06-18 00:00:00;101;S;50451.72
9905;8;2025-10-16 00:00:00;49;S;33102.51
9906;29;2025-03-08 00:00:00;2;S;1177.65
9907;23;2026-05-09 00:00:00;52;S;24961.69
9908;50;2026-01-04 00:00:00;53;S;25964.05
9909;11;2026-01-25 00:00:00;51;S;38509.17
9910;9;2024-10-24 00:00:00;302;E;44874.57
9911;32;2024-07-30 00:00:00;168;E;114526.02
9912;21;2026-04-28 00:00:00;26;S;8197.76
9913;34;2025-02-17 00:00:00;141;S;25683.97
9914;34;2025-05-06 00:00:00;128;S;26495.59
9915;7;2025-04-07 00:00:00;145;E;105861.89
9916;11;2025-03-09 00:00:00;27;S;18629.69
9917;19;2025-07-29 00:00:00;65;S;19341.25
9918;41;2026-05-15 00:00:00;95;S;52647.27
